age,experience,income,family,mortgage,personal_loan,creditcard,loan_delinquency,non_valid_passport,undergraduate_edu,graduate_edu,advance_edu
54,1,58,4,0,0,1,0,0,0,0,1
18,40,344,5,0,0,0,0,0,1,0,0
24,18,306,1,0,0,0,0,0,0,1,0
30,18,35,4,2020,0,0,0,0,1,0,0
58,35,270,1,0,0,0,0,0,0,0,1
27,13,78,5,1160,0,0,0,0,0,1,0
56,32,318,4,1860,0,0,0,0,0,1,0
21,29,61,2,1090,0,1,0,0,0,0,1
22,18,89,3,1100,0,0,0,0,1,0,0
60,32,206,3,0,1,0,0,0,1,0,0
39,4,344,1,0,0,0,0,0,1,0,0
53,30,301,2,2510,0,0,0,0,1,0,0
52,37,260,2,0,0,0,0,0,1,0,0
48,3,43,1,0,0,0,0,0,1,0,0
30,21,155,4,0,0,0,0,0,0,0,1
50,19,271,2,0,0,0,0,0,0,0,1
25,22,335,1,0,1,0,0,0,0,0,1
20,31,261,2,0,0,0,0,0,1,0,0
45,23,28,2,2310,0,0,0,0,1,0,0
54,1,242,2,0,0,0,0,0,0,1,0
51,37,40,2,0,0,1,0,0,0,0,1
45,27,161,3,1420,0,0,0,0,1,0,0
34,33,126,1,1460,0,0,0,0,0,1,0
39,3,242,3,0,0,1,0,0,0,1,0
62,37,181,1,0,1,0,0,0,0,0,1
55,41,336,5,0,0,0,0,0,1,0,0
50,6,190,4,960,0,0,1,0,0,0,1
39,37,274,3,3640,1,0,0,0,0,0,1
37,19,313,1,0,0,0,1,0,0,0,1
39,2,170,2,0,0,0,1,0,0,1,0
44,31,30,4,4290,0,0,0,0,1,0,0
23,25,76,1,0,0,1,0,0,0,1,0
49,27,228,2,4310,1,0,0,0,0,1,0
38,34,122,1,0,0,0,0,0,0,0,1
47,24,279,1,0,0,0,0,0,0,0,1
21,30,293,5,0,0,0,0,0,1,0,0
33,39,111,5,0,0,0,0,0,0,0,1
36,10,79,5,1560,0,0,0,0,1,0,0
59,6,93,3,0,1,1,0,0,1,0,0
61,6,71,1,0,0,0,0,0,0,0,1
43,39,124,4,0,0,1,0,0,0,1,0
59,26,183,2,0,0,0,0,0,1,0,0
26,33,137,2,810,0,0,0,0,1,0,0
21,36,41,4,0,0,0,0,0,0,0,1
62,18,173,5,1120,0,0,0,0,0,0,1
27,13,268,5,0,0,0,0,0,0,1,0
36,1,350,3,0,0,0,0,0,0,1,0
56,4,346,3,0,0,0,0,0,0,0,1
19,15,23,5,1310,0,1,0,0,0,1,0
48,12,255,3,0,1,0,0,0,1,0,0
25,9,27,5,1150,0,1,0,0,0,1,0
40,27,208,1,0,0,0,0,0,0,0,1
20,9,98,4,0,0,0,0,0,0,0,1
33,28,13,3,0,0,0,0,0,0,1,0
33,2,227,3,0,0,0,0,0,1,0,0
25,8,165,4,1920,0,0,0,0,1,0,0
39,13,322,3,1920,0,0,0,0,1,0,0
39,31,179,2,0,0,0,0,0,0,0,1
64,6,260,4,940,1,0,0,0,0,1,0
34,23,80,1,2860,0,0,0,0,1,0,0
27,26,343,3,0,0,0,0,0,0,1,0
65,39,221,3,0,0,0,0,0,0,1,0
63,8,244,3,900,0,0,0,0,1,0,0
53,3,201,3,0,0,0,0,0,0,0,1
47,20,97,1,0,0,0,0,0,0,1,0
36,39,280,5,0,0,0,0,0,1,0,0
28,1,216,5,1540,0,0,0,0,0,0,1
57,23,189,4,0,0,0,0,0,0,0,1
62,9,209,2,0,1,0,0,0,1,0,0
22,12,76,2,0,0,0,0,0,0,1,0
27,11,108,4,0,0,0,0,0,0,1,0
42,11,222,4,0,0,0,0,0,1,0,0
21,20,87,5,0,0,0,1,0,1,0,0
49,4,294,3,0,0,0,0,0,0,1,0
47,9,126,5,0,0,0,0,0,0,0,1
59,26,74,4,5080,0,0,0,0,0,0,1
36,21,317,5,1480,0,0,0,0,1,0,0
51,6,174,5,1460,1,1,0,0,0,0,1
52,36,34,3,0,0,0,0,0,0,0,1
61,5,246,2,0,0,0,0,0,0,0,1
54,35,251,2,0,0,0,0,0,0,0,1
37,10,46,1,0,0,0,0,0,1,0,0
43,40,182,2,1340,0,0,1,0,0,0,1
20,4,272,5,0,0,1,0,0,0,1,0
37,33,184,3,0,0,0,0,0,1,0,0
47,34,23,2,0,0,0,0,0,0,0,1
38,33,182,4,0,0,0,0,0,1,0,0
59,10,286,4,0,0,0,0,0,0,0,1
35,17,211,5,0,0,0,0,0,0,0,1
26,7,66,1,0,0,0,0,0,0,1,0
36,28,51,4,0,0,0,0,0,1,0,0
61,12,140,4,1280,0,0,0,0,0,0,1
52,12,294,5,0,0,0,0,0,1,0,0
31,32,122,1,2110,0,0,0,0,0,1,0
30,10,133,3,0,0,0,0,0,0,0,1
51,27,35,3,0,0,0,0,0,1,0,0
25,24,154,3,2290,0,0,0,0,0,0,1
65,34,308,2,0,0,0,0,0,1,0,0
60,0,113,2,0,0,0,0,0,0,0,1
60,30,154,1,0,0,0,0,0,1,0,0
25,15,278,1,0,0,0,0,0,0,0,1
22,20,161,1,2100,1,0,0,0,0,0,1
60,5,316,5,0,1,0,0,0,0,0,1
65,11,160,5,0,0,0,1,0,0,0,1
40,19,233,3,0,0,0,0,0,0,0,1
32,22,291,1,0,0,0,0,0,0,1,0
33,40,126,4,1190,0,0,0,0,0,0,1
50,20,79,2,0,0,0,0,0,0,0,1
29,16,26,2,0,0,0,0,0,0,0,1
38,7,242,1,0,0,0,0,0,0,1,0
63,10,303,3,1160,0,0,0,0,0,1,0
20,35,160,3,1720,0,1,0,0,1,0,0
56,27,161,5,0,0,0,1,0,0,1,0
31,16,341,3,0,0,0,0,0,0,1,0
46,13,13,1,0,0,0,0,0,1,0,0
43,9,304,2,0,0,0,0,0,0,1,0
24,11,75,1,0,0,0,0,0,0,0,1
44,20,286,2,1890,0,1,1,0,1,0,0
18,34,185,1,0,0,0,0,0,0,0,1
56,25,202,5,0,0,0,0,0,1,0,0
21,5,139,1,1260,0,0,0,0,1,0,0
63,6,86,4,1420,0,0,0,0,1,0,0
60,8,44,4,2720,1,1,0,0,1,0,0
53,27,286,5,0,1,0,0,0,1,0,0
22,7,168,2,0,0,0,0,0,0,1,0
25,15,210,1,0,0,0,0,0,1,0,0
39,33,181,5,0,0,0,0,0,0,1,0
51,26,62,2,1230,0,0,0,0,0,0,1
29,4,308,1,0,0,1,0,0,0,1,0
56,15,280,3,0,0,0,0,0,1,0,0
52,29,151,5,0,0,0,0,0,1,0,0
24,18,242,4,4160,1,0,0,0,0,1,0
48,6,278,3,0,0,0,0,0,1,0,0
50,36,192,2,0,1,0,0,0,0,1,0
44,30,53,4,0,0,0,0,0,0,1,0
46,38,143,2,830,0,0,0,0,0,1,0
65,30,14,3,0,0,0,0,0,1,0,0
21,9,21,1,0,0,0,0,0,0,1,0
63,5,141,5,2090,1,0,0,0,0,0,1
52,2,110,2,1020,0,0,0,0,0,1,0
61,16,325,5,0,0,0,0,0,0,0,1
34,4,333,3,0,0,0,0,0,0,1,0
37,25,152,2,0,0,0,0,0,1,0,0
41,3,299,3,850,0,0,0,0,1,0,0
58,37,321,2,1150,0,0,1,0,0,0,1
44,18,65,4,0,0,0,0,0,1,0,0
57,15,133,2,0,0,0,0,0,0,1,0
51,4,44,4,0,0,1,0,0,0,0,1
51,38,150,4,0,0,0,0,0,1,0,0
51,12,328,2,1470,0,0,0,0,0,0,1
27,7,309,4,0,0,0,0,0,1,0,0
64,32,280,5,2240,0,0,0,0,0,0,1
24,3,96,5,0,0,0,0,0,0,0,1
35,34,113,4,1920,0,0,0,0,0,1,0
32,8,329,4,0,0,0,0,0,0,1,0
53,14,156,1,790,0,0,0,0,1,0,0
25,20,105,3,0,0,0,0,0,0,0,1
26,26,314,2,0,0,1,0,0,0,1,0
47,11,154,4,0,0,0,0,0,1,0,0
43,19,270,3,910,0,0,1,0,0,0,1
34,20,122,5,950,0,0,0,0,0,0,1
35,13,95,1,0,0,0,0,0,1,0,0
45,21,82,5,0,0,1,0,0,0,0,1
23,25,114,4,0,0,0,0,0,1,0,0
29,38,88,4,0,0,0,0,0,1,0,0
30,31,284,2,0,1,0,0,0,0,0,1
37,18,77,3,960,0,0,0,0,1,0,0
51,15,218,1,0,0,1,1,0,0,0,1
41,35,305,5,5530,0,0,0,0,0,0,1
42,5,142,4,0,0,0,0,0,0,1,0
58,6,236,2,790,0,0,0,0,0,1,0
65,39,82,2,0,0,0,0,0,0,0,1
52,25,340,5,3680,1,0,0,0,0,0,1
56,11,88,1,0,1,0,0,0,1,0,0
29,10,249,1,0,1,1,0,0,0,0,1
21,34,210,5,0,0,1,0,0,0,0,1
18,15,85,2,780,0,0,0,0,0,1,0
60,11,294,5,1460,0,0,0,0,0,0,1
48,8,149,3,0,0,0,0,0,0,0,1
27,20,48,3,0,0,0,0,0,0,0,1
50,29,140,4,4030,0,0,0,0,0,0,1
21,27,255,3,1930,0,1,0,0,0,1,0
59,29,96,5,0,0,0,0,0,0,1,0
26,3,211,3,950,0,0,0,0,0,0,1
38,28,201,4,0,0,1,0,0,0,0,1
65,21,296,1,0,0,0,0,0,1,0,0
18,-3,15,1,0,0,0,1,0,1,0,0
37,1,130,4,0,0,0,0,0,0,1,0
55,18,349,2,0,0,0,0,0,0,1,0
32,26,42,5,0,0,1,0,0,0,1,0
23,16,220,4,2250,0,0,0,0,0,0,1
34,21,288,1,0,0,0,0,0,1,0,0
32,20,203,3,0,0,0,0,0,0,1,0
20,25,130,5,0,0,0,0,0,1,0,0
45,35,76,4,0,0,0,0,0,1,0,0
52,33,77,5,0,0,0,0,0,1,0,0
48,11,201,1,0,0,0,0,0,1,0,0
20,14,215,5,2420,0,0,0,0,1,0,0
29,22,91,3,0,0,0,0,0,0,1,0
34,26,221,4,0,0,0,0,0,0,1,0
55,34,292,5,0,0,0,0,0,0,1,0
39,35,51,1,0,0,0,0,0,1,0,0
41,29,238,1,0,0,0,0,0,0,0,1
60,32,97,1,1440,0,1,0,0,0,1,0
52,33,340,2,1740,0,0,0,0,0,0,1
48,17,92,2,0,0,0,0,0,0,0,1
55,9,185,2,2600,1,0,0,0,1,0,0
51,14,53,4,0,0,0,0,0,0,0,1
49,13,325,4,0,0,0,0,0,0,1,0
54,29,238,4,0,0,0,0,0,1,0,0
57,21,265,2,1070,0,0,0,0,0,1,0
49,23,34,5,0,1,0,0,0,0,1,0
52,9,85,1,0,0,0,0,0,1,0,0
32,27,61,2,0,0,0,0,0,0,1,0
40,28,44,5,1770,0,0,0,0,1,0,0
25,22,223,1,0,0,0,0,0,0,1,0
57,8,286,2,0,0,0,0,0,0,0,1
31,26,227,1,0,0,0,0,0,0,0,1
56,35,213,5,0,0,0,0,0,1,0,0
42,7,234,1,0,0,0,0,0,0,0,1
54,12,235,4,0,0,1,0,0,0,1,0
65,4,68,2,0,1,0,0,0,1,0,0
38,9,183,2,5000,0,0,0,0,0,0,1
23,2,163,4,0,0,0,0,0,0,1,0
59,24,349,3,0,0,0,0,0,0,1,0
39,19,242,4,0,0,0,0,0,0,1,0
59,35,267,5,0,0,0,0,0,0,0,1
38,3,124,5,0,0,0,0,0,0,1,0
23,13,148,4,750,1,0,0,0,0,1,0
62,15,70,5,0,0,0,1,0,1,0,0
32,14,47,3,0,0,0,0,0,0,0,1
29,25,109,2,0,0,0,0,0,0,1,0
26,13,348,5,0,0,0,0,0,1,0,0
42,9,83,5,0,0,0,0,0,1,0,0
20,16,105,3,0,0,0,0,0,0,1,0
64,34,183,2,0,0,0,0,0,0,0,1
36,37,89,2,1110,0,0,0,0,1,0,0
21,33,108,2,0,0,0,0,0,0,0,1
60,25,273,3,0,0,0,1,0,0,1,0
31,23,25,4,0,0,0,0,0,0,0,1
26,11,345,1,0,0,0,0,0,1,0,0
63,9,329,2,0,0,0,0,0,1,0,0
57,17,343,1,0,0,0,0,0,1,0,0
19,27,223,2,0,0,0,0,0,1,0,0
64,31,40,1,1030,0,1,0,0,1,0,0
26,27,335,4,3130,0,0,0,0,0,1,0
27,35,110,1,0,0,1,0,0,0,1,0
39,10,233,3,0,0,0,0,0,1,0,0
39,26,12,4,0,0,0,0,0,0,1,0
42,12,317,2,2050,0,0,0,0,1,0,0
61,39,236,1,0,0,0,0,0,0,0,1
20,13,243,4,0,0,0,0,0,0,1,0
28,33,133,5,0,0,0,0,0,1,0,0
37,27,136,1,0,0,0,0,0,1,0,0
50,8,254,1,0,0,0,0,0,1,0,0
48,35,111,4,0,0,1,0,0,0,1,0
28,5,77,2,0,0,0,0,0,0,0,1
35,13,231,5,0,0,0,0,0,1,0,0
63,12,192,5,0,0,0,0,0,0,0,1
58,22,256,2,0,0,0,0,0,1,0,0
62,22,105,4,0,0,0,0,0,0,0,1
60,33,42,5,0,0,0,0,0,0,0,1
43,25,156,3,4100,1,0,0,0,0,0,1
52,41,224,5,0,0,0,0,0,0,0,1
62,11,117,3,0,1,0,0,0,0,1,0
27,4,221,4,0,0,0,0,0,1,0,0
45,33,181,2,1230,0,0,0,0,0,1,0
57,18,295,5,0,0,0,0,0,1,0,0
41,1,198,5,0,0,0,0,0,0,0,1
27,11,152,1,0,0,0,0,0,1,0,0
41,22,282,5,0,0,0,0,0,0,1,0
60,1,104,2,990,0,1,0,0,0,0,1
19,25,264,4,0,0,0,0,0,1,0,0
49,20,238,4,0,0,0,0,0,0,1,0
46,23,121,5,2320,0,0,0,0,0,1,0
51,5,155,2,0,0,0,0,0,0,0,1
42,29,247,2,0,0,0,0,0,1,0,0
57,37,340,1,2850,0,0,0,0,1,0,0
52,19,47,3,0,0,0,0,0,1,0,0
43,8,29,2,760,0,0,0,0,0,0,1
64,39,108,2,2290,1,0,0,0,1,0,0
25,6,109,2,0,0,0,0,0,0,1,0
60,17,278,4,980,0,0,0,0,1,0,0
42,27,72,1,820,0,0,0,0,0,0,1
49,20,145,2,1190,0,0,0,0,0,1,0
40,6,122,3,0,0,0,1,0,0,0,1
47,13,127,3,0,0,0,0,0,0,0,1
54,30,192,3,1090,0,0,0,0,1,0,0
38,3,286,3,1610,1,0,0,0,0,1,0
60,17,268,1,0,0,0,0,0,1,0,0
36,6,149,5,0,0,0,0,0,0,1,0
41,8,181,3,0,0,1,0,0,0,0,1
18,1,26,3,950,0,0,0,0,0,1,0
63,32,195,5,0,0,0,0,0,0,0,1
42,19,101,4,0,0,1,0,0,0,1,0
51,14,58,1,0,0,0,0,0,1,0,0
64,30,50,3,0,0,0,0,0,0,0,1
26,19,20,2,0,0,0,1,0,0,1,0
41,28,278,3,0,0,0,0,0,0,0,1
43,14,107,4,0,0,0,0,0,0,1,0
59,35,151,1,0,0,1,0,0,0,0,1
40,29,150,2,0,0,0,0,1,0,1,0
25,8,23,2,0,0,0,0,0,0,1,0
21,14,252,2,1940,0,0,0,0,0,1,0
29,29,231,5,0,0,0,0,0,1,0,0
53,3,72,1,1180,0,0,0,0,0,0,1
37,39,271,2,1090,0,1,0,0,0,1,0
31,0,72,2,0,1,0,0,0,1,0,0
45,7,185,4,1260,0,0,0,0,0,0,1
19,19,113,5,0,0,0,0,0,1,0,0
64,32,28,1,0,0,0,0,0,0,0,1
63,2,275,5,0,0,0,0,0,1,0,0
65,30,307,5,2190,0,0,0,0,0,1,0
60,4,18,2,0,0,0,1,0,1,0,0
58,37,349,3,0,0,0,0,0,0,1,0
25,25,218,1,0,0,0,0,0,0,1,0
22,11,11,1,0,0,0,0,0,1,0,0
23,21,92,1,0,1,1,0,0,0,0,1
61,23,140,2,0,0,0,0,0,0,1,0
63,4,141,3,1210,0,0,0,0,0,0,1
34,26,291,1,2730,0,0,0,0,1,0,0
56,24,230,2,0,0,0,0,0,0,1,0
29,27,238,4,0,0,0,0,0,0,0,1
39,36,292,4,0,0,0,0,0,0,1,0
18,37,304,2,0,0,0,0,0,1,0,0
58,0,107,2,0,0,0,0,0,0,0,1
40,35,27,4,3040,1,0,0,0,0,0,1
63,16,182,3,0,0,1,0,0,0,0,1
27,16,288,3,1700,0,0,0,0,1,0,0
34,4,151,1,2040,0,1,0,0,0,1,0
24,16,22,5,790,0,1,0,0,0,0,1
59,7,287,2,3410,0,0,0,0,0,1,0
52,10,328,5,0,0,1,0,0,0,1,0
25,36,192,4,0,0,0,0,1,0,0,1
41,26,157,2,0,0,0,0,0,0,1,0
42,6,32,3,0,0,0,0,0,0,1,0
34,3,41,1,4490,1,1,0,0,0,1,0
31,37,187,3,1510,0,0,0,0,0,0,1
53,41,346,2,0,0,0,0,0,0,0,1
57,27,73,5,0,0,0,0,0,1,0,0
27,25,274,4,0,0,0,0,0,0,1,0
20,40,139,1,3330,0,0,0,0,1,0,0
60,5,29,1,0,0,0,0,0,0,0,1
42,34,216,3,0,0,0,0,0,0,0,1
24,6,274,3,0,1,0,0,0,0,0,1
37,28,323,5,0,0,0,0,0,1,0,0
20,28,10,5,0,0,0,0,0,0,1,0
38,12,108,5,0,0,0,0,0,0,0,1
39,7,16,5,2210,0,1,0,0,0,1,0
55,27,316,4,0,0,0,0,0,0,1,0
18,22,282,4,0,0,0,0,0,0,1,0
19,17,82,4,0,0,1,0,0,0,0,1
64,36,256,3,0,0,0,0,0,0,0,1
26,28,221,3,0,0,0,0,0,1,0,0
33,27,333,5,0,0,0,0,0,0,0,1
57,25,74,1,980,0,0,0,0,0,0,1
32,-2,74,5,0,0,0,0,0,0,0,1
64,35,276,4,0,0,0,0,0,0,1,0
52,25,186,2,1440,0,0,0,0,0,0,1
31,11,272,2,0,0,0,0,0,1,0,0
54,38,44,1,0,0,0,0,0,1,0,0
25,8,58,3,1060,0,0,0,0,0,0,1
60,7,282,5,0,0,0,1,0,1,0,0
27,18,74,4,0,0,0,0,0,0,0,1
20,22,197,5,0,0,0,0,0,0,0,1
20,5,58,4,0,0,0,0,0,0,1,0
37,8,109,2,0,0,0,0,0,0,1,0
30,11,242,4,0,0,0,0,0,0,0,1
39,10,295,3,0,0,0,0,0,0,0,1
64,2,283,2,0,0,0,0,0,1,0,0
37,24,308,4,890,0,0,0,0,1,0,0
65,23,327,4,0,0,0,0,0,1,0,0
19,13,228,1,0,0,0,0,0,0,1,0
59,37,229,1,970,0,1,0,0,0,0,1
59,9,154,4,0,0,0,0,0,0,1,0
20,19,275,1,960,0,0,0,0,0,1,0
55,30,136,1,0,0,0,0,0,0,0,1
53,40,94,4,0,0,0,0,0,1,0,0
23,0,24,1,0,0,0,0,0,0,0,1
40,27,127,5,0,0,0,0,0,1,0,0
43,7,201,3,2050,0,0,0,0,1,0,0
24,9,340,4,2590,1,0,0,0,1,0,0
40,33,54,5,0,1,1,0,0,1,0,0
29,25,119,1,1940,0,0,0,0,1,0,0
53,-1,15,4,0,0,0,0,0,1,0,0
64,6,11,5,1880,0,0,0,0,0,0,1
52,19,344,3,0,0,0,0,0,1,0,0
51,14,232,1,1960,0,0,0,0,0,1,0
46,6,19,4,1220,0,0,0,0,1,0,0
29,39,249,5,0,0,0,0,0,0,0,1
42,8,230,4,0,0,0,0,0,0,1,0
18,12,327,3,0,0,0,0,0,0,1,0
37,38,12,4,0,0,0,0,0,1,0,0
64,9,240,2,0,0,0,0,0,0,1,0
53,22,48,4,750,0,0,0,0,1,0,0
51,9,242,5,0,1,1,0,0,1,0,0
25,19,314,2,0,0,0,0,0,0,1,0
50,19,112,5,0,0,0,0,0,0,1,0
23,11,236,2,1270,0,1,0,0,0,0,1
55,5,307,4,0,0,0,0,0,0,0,1
31,31,343,1,1140,0,0,0,0,0,0,1
40,4,339,4,0,0,0,1,0,0,0,1
44,35,239,2,0,0,0,0,0,0,0,1
39,7,128,2,0,1,0,0,0,0,0,1
51,27,161,3,0,0,0,0,0,0,1,0
50,1,77,5,2300,0,1,0,0,0,0,1
22,5,156,2,0,0,0,0,0,0,0,1
36,18,220,1,0,0,0,0,0,0,1,0
23,32,20,3,0,0,0,0,0,0,1,0
28,18,34,4,0,0,0,0,0,0,1,0
19,23,190,3,0,0,0,0,0,0,0,1
25,21,161,5,1940,0,0,0,0,0,0,1
21,7,91,2,820,0,1,0,0,1,0,0
50,21,248,5,0,0,0,0,0,0,1,0
55,6,96,4,0,0,0,0,0,0,0,1
42,18,175,3,0,0,1,0,0,0,0,1
50,30,45,4,0,0,0,0,0,0,1,0
41,39,49,1,0,0,0,0,0,0,0,1
39,18,85,3,2770,1,0,0,0,0,1,0
35,24,192,1,0,0,1,0,0,1,0,0
26,6,100,3,0,0,0,0,0,1,0,0
29,40,109,1,0,0,0,0,0,1,0,0
59,34,264,3,0,0,0,0,0,0,1,0
49,10,233,5,0,0,0,0,0,0,0,1
64,32,220,3,0,1,0,0,0,0,0,1
65,30,262,3,0,0,1,0,0,1,0,0
42,25,207,2,0,0,1,0,0,0,0,1
24,19,230,1,0,0,0,0,0,0,1,0
48,16,182,1,0,0,0,0,0,1,0,0
25,16,37,5,1610,0,0,0,0,0,0,1
18,0,192,1,0,0,0,0,0,0,1,0
24,16,52,3,0,0,1,0,0,0,0,1
59,29,67,2,0,0,0,0,0,0,1,0
22,30,66,2,1850,0,0,0,0,1,0,0
55,12,39,4,1840,0,0,0,0,0,0,1
39,2,164,5,3810,0,0,0,0,0,1,0
31,11,86,4,0,0,1,0,0,1,0,0
43,4,134,1,0,0,0,0,0,1,0,0
19,11,137,4,0,0,1,0,0,0,0,1
19,4,186,3,2700,0,0,0,0,0,1,0
57,24,350,3,0,0,1,0,0,0,0,1
37,20,323,2,0,0,0,0,0,0,1,0
50,7,94,5,1660,0,0,0,0,1,0,0
18,16,345,3,980,0,0,0,0,0,1,0
27,1,11,4,4020,0,0,0,0,0,1,0
45,2,209,3,1020,0,1,0,0,0,1,0
20,43,118,1,2150,0,0,0,0,0,0,1
53,-2,319,5,0,0,1,0,0,0,1,0
53,18,204,2,2510,0,0,0,0,0,0,1
22,0,319,5,1210,0,0,0,0,1,0,0
48,17,324,4,0,1,0,0,0,0,0,1
40,40,145,1,0,0,0,0,0,0,0,1
29,33,43,2,0,0,0,0,0,1,0,0
21,5,124,1,0,0,0,0,0,1,0,0
49,6,147,5,810,0,0,0,0,1,0,0
28,12,146,3,2160,0,0,0,0,0,1,0
21,24,98,2,0,0,0,0,0,0,0,1
33,31,98,1,0,0,0,0,0,0,0,1
36,20,103,5,0,0,0,0,0,1,0,0
59,34,332,3,0,0,0,0,0,1,0,0
50,27,128,2,0,0,0,0,0,0,0,1
23,10,269,3,0,0,1,0,0,1,0,0
50,21,213,3,0,0,0,0,0,0,0,1
43,23,83,5,0,0,0,0,0,0,0,1
57,5,41,2,940,0,0,0,0,1,0,0
49,28,39,1,0,0,0,0,0,1,0,0
40,35,185,1,0,0,0,0,0,0,1,0
18,14,29,5,1870,0,0,0,0,1,0,0
60,0,230,3,0,0,0,0,0,0,0,1
39,7,50,5,0,0,0,0,0,0,1,0
42,8,196,3,0,0,0,0,0,1,0,0
59,26,96,4,1480,0,0,0,0,0,0,1
60,14,330,2,0,0,0,0,0,1,0,0
61,20,94,4,1720,0,0,0,0,0,1,0
51,3,207,1,0,0,0,0,0,0,0,1
56,13,137,2,0,0,0,0,0,0,1,0
49,26,23,2,960,0,0,0,0,0,0,1
48,15,347,5,2920,0,0,0,0,0,1,0
41,34,196,2,0,0,0,0,0,1,0,0
18,34,274,3,4000,1,0,0,0,0,1,0
36,8,52,2,0,0,0,0,0,0,0,1
29,6,127,5,0,0,0,0,0,0,1,0
65,4,25,5,0,0,0,0,0,1,0,0
49,15,197,2,3300,0,0,0,0,0,1,0
44,37,198,1,0,0,0,0,0,0,1,0
64,18,125,2,0,0,0,1,0,1,0,0
50,23,31,5,0,0,0,0,0,0,0,1
23,34,224,5,0,0,0,1,0,0,0,1
25,33,71,1,0,0,0,0,0,0,0,1
59,13,156,3,0,0,1,0,0,0,0,1
61,27,312,3,3450,0,0,0,0,0,0,1
24,27,254,3,0,0,0,0,0,0,0,1
48,2,16,5,0,0,0,0,0,1,0,0
56,14,146,5,0,0,0,0,0,0,0,1
42,11,81,2,1260,0,0,0,0,0,1,0
36,33,114,2,0,0,0,0,0,1,0,0
43,18,52,1,0,0,0,0,0,0,0,1
25,15,289,4,920,0,0,0,0,0,1,0
38,24,272,3,0,0,0,0,0,1,0,0
57,23,74,1,1020,0,0,0,0,0,0,1
52,17,328,2,1020,0,0,0,0,0,0,1
46,33,312,3,2940,0,0,0,0,1,0,0
50,17,156,4,1700,0,0,0,0,1,0,0
35,36,330,1,0,1,0,0,0,1,0,0
32,26,214,4,0,0,0,0,0,0,0,1
34,3,229,5,4280,1,0,0,0,1,0,0
58,-1,307,2,0,0,0,0,0,1,0,0
29,8,31,5,0,1,0,0,0,0,1,0
54,12,116,1,2530,1,0,0,0,1,0,0
23,5,306,2,0,0,1,0,0,1,0,0
27,14,151,2,2550,0,0,0,0,0,0,1
61,14,14,4,1060,0,0,0,0,0,0,1
31,36,81,1,0,0,0,0,0,1,0,0
34,26,132,1,0,0,0,0,0,0,0,1
23,7,316,3,0,0,0,0,0,0,0,1
62,36,30,4,0,0,0,0,0,1,0,0
44,37,150,1,2000,0,0,0,0,1,0,0
47,15,223,2,0,0,0,0,0,0,1,0
31,34,338,4,780,0,0,0,0,1,0,0
50,19,37,1,0,1,0,0,0,1,0,0
29,37,18,2,0,0,0,0,0,0,0,1
61,22,49,4,1400,0,0,0,0,1,0,0
51,5,43,3,0,0,0,0,0,1,0,0
59,32,12,1,0,0,0,0,0,0,0,1
44,18,198,3,0,0,1,0,0,0,0,1
35,15,168,2,0,0,0,0,0,0,0,1
64,7,54,5,0,0,0,0,0,0,1,0
25,15,87,1,0,0,0,0,0,1,0,0
56,3,128,1,0,0,0,0,0,0,0,1
20,11,292,1,0,0,1,0,0,1,0,0
62,40,65,5,0,0,1,0,0,0,0,1
44,11,261,3,0,0,0,0,0,0,0,1
63,5,233,5,0,0,0,0,0,1,0,0
39,35,239,1,1670,0,0,1,0,0,1,0
21,21,265,3,0,0,0,0,0,0,0,1
18,23,49,5,0,0,0,0,0,0,1,0
31,33,203,1,1940,0,0,0,0,0,1,0
26,27,100,2,1130,0,0,0,0,0,0,1
31,18,277,3,0,0,0,0,0,0,0,1
53,14,134,2,2580,0,0,0,0,1,0,0
45,22,190,3,0,0,0,0,0,0,1,0
54,39,126,4,0,0,0,0,0,0,0,1
52,0,111,1,0,0,0,0,0,1,0,0
51,13,229,2,0,1,0,0,0,0,0,1
28,8,20,3,0,0,1,0,0,0,0,1
40,40,293,2,1200,0,0,0,0,0,1,0
42,14,306,5,0,1,0,0,0,1,0,0
65,36,254,3,0,0,0,0,0,0,0,1
33,35,262,3,0,1,0,0,0,0,1,0
64,25,288,1,0,0,0,0,0,0,0,1
42,32,127,1,1340,0,0,0,0,0,1,0
39,38,277,5,0,0,0,0,0,1,0,0
62,22,51,5,0,1,0,0,0,0,1,0
47,6,228,1,0,0,0,0,0,0,1,0
48,18,227,2,0,0,0,0,0,0,0,1
42,28,177,1,0,0,0,0,0,0,0,1
43,24,16,5,0,0,0,0,0,1,0,0
28,38,138,2,0,0,0,0,0,0,0,1
22,10,140,2,0,0,0,0,0,1,0,0
22,21,179,4,0,0,0,0,0,1,0,0
56,37,221,4,0,1,0,0,0,1,0,0
42,35,52,2,0,0,0,0,0,0,0,1
55,34,64,1,0,0,0,0,0,0,1,0
31,21,259,3,0,0,0,0,0,0,0,1
36,39,65,1,0,0,0,0,0,1,0,0
42,32,324,3,790,0,0,0,0,0,0,1
32,32,125,3,0,0,0,0,0,0,1,0
40,7,38,5,0,0,0,0,0,1,0,0
53,31,27,1,3510,1,0,0,0,0,1,0
64,18,24,1,0,0,0,0,0,1,0,0
47,19,254,3,840,0,0,0,0,0,0,1
27,21,90,5,0,0,0,0,0,0,1,0
50,6,315,5,0,0,0,0,0,0,0,1
30,38,250,3,0,0,0,0,0,1,0,0
